number,value,datetime_start,datetime_complete,duration,params_beta,params_sigma,state
175,0.6720356207390396,2025-11-14 23:05:36.767693,2025-11-14 23:05:37.046700,0 days 00:00:00.279007,577.1771614196535,777.7457797114722,COMPLETE
176,0.672118500952836,2025-11-14 23:05:37.046813,2025-11-14 23:05:37.343428,0 days 00:00:00.296615,599.8996420831554,758.2452923136686,COMPLETE
177,0.6716606110581974,2025-11-14 23:05:37.343546,2025-11-14 23:05:37.635335,0 days 00:00:00.291789,590.6715224542445,799.692894590977,COMPLETE
178,0.6716708583395617,2025-11-14 23:05:37.635450,2025-11-14 23:05:37.913903,0 days 00:00:00.278453,589.7414880470646,799.4426622061585,COMPLETE
179,0.6720509615013076,2025-11-14 23:05:37.914017,2025-11-14 23:05:38.199718,0 days 00:00:00.285701,573.2160044692015,779.019136574296,COMPLETE
180,0.672041787948566,2025-11-14 23:05:38.199829,2025-11-14 23:05:38.480041,0 days 00:00:00.280212,559.025766859764,789.0771597661223,COMPLETE
181,0.6717877057238573,2025-11-14 23:05:38.480157,2025-11-14 23:05:38.761149,0 days 00:00:00.280992,589.1044339932837,790.1469418866374,COMPLETE
182,0.6716200567510099,2025-11-14 23:05:38.761262,2025-11-14 23:05:39.047077,0 days 00:00:00.285815,599.9710569838066,797.0527824812544,COMPLETE
183,0.6720116396356597,2025-11-14 23:05:39.047186,2025-11-14 23:05:39.324525,0 days 00:00:00.277339,582.2069222350498,776.5239466772884,COMPLETE
184,0.6716773426884852,2025-11-14 23:05:39.324635,2025-11-14 23:05:39.602231,0 days 00:00:00.277596,588.7514988827853,799.5509580528138,COMPLETE
185,0.6716724887209238,2025-11-14 23:05:39.602347,2025-11-14 23:05:39.887572,0 days 00:00:00.285225,589.4144528348488,799.5214895221833,COMPLETE
186,0.6717789593951669,2025-11-14 23:05:39.887679,2025-11-14 23:05:40.167115,0 days 00:00:00.279436,577.3864646129864,798.5835966915838,COMPLETE
187,0.6720791560544984,2025-11-14 23:05:40.167222,2025-11-14 23:05:40.455089,0 days 00:00:00.287867,590.0441657391455,766.6721525124283,COMPLETE
188,0.6718349742844588,2025-11-14 23:05:40.455198,2025-11-14 23:05:40.733322,0 days 00:00:00.278124,568.6387709571029,799.8336026014462,COMPLETE
189,0.6719573802834005,2025-11-14 23:05:40.733428,2025-11-14 23:05:41.012759,0 days 00:00:00.279331,580.0023490607217,782.1906473051471,COMPLETE
190,0.6718816128665133,2025-11-14 23:05:41.012872,2025-11-14 23:05:41.299422,0 days 00:00:00.286550,591.5237139030387,781.0786978945324,COMPLETE
191,0.6715934093798331,2025-11-14 23:05:41.299531,2025-11-14 23:05:41.577126,0 days 00:00:00.277595,599.8655570421089,799.3481890680035,COMPLETE
192,0.6715916054929867,2025-11-14 23:05:41.577232,2025-11-14 23:05:41.855687,0 days 00:00:00.278455,599.1740808689348,799.9466663759605,COMPLETE
193,0.6717392243393345,2025-11-14 23:05:41.855791,2025-11-14 23:05:42.142537,0 days 00:00:00.286746,598.814852230496,788.0034394789793,COMPLETE
194,0.6719877413357392,2025-11-14 23:05:42.142653,2025-11-14 23:05:42.421784,0 days 00:00:00.279131,599.354831504513,768.2667085397842,COMPLETE
195,0.6718908529045292,2025-11-14 23:05:42.421889,2025-11-14 23:05:42.709159,0 days 00:00:00.287270,580.1657685262837,787.4554762041919,COMPLETE
196,0.6719731493565297,2025-11-14 23:05:42.709274,2025-11-14 23:05:42.987206,0 days 00:00:00.277932,588.5809873488713,775.6664841998662,COMPLETE
197,0.6719476245083392,2025-11-14 23:05:42.987319,2025-11-14 23:05:43.267340,0 days 00:00:00.280021,573.295652564241,787.2868825165741,COMPLETE
198,0.6716044601617528,2025-11-14 23:05:43.267452,2025-11-14 23:05:43.555129,0 days 00:00:00.287677,599.3510601118741,798.7531007951469,COMPLETE
199,0.671738648137938,2025-11-14 23:05:43.555256,2025-11-14 23:05:43.833334,0 days 00:00:00.278078,581.3460274564017,799.3186348777223,COMPLETE
0,0.6642926025275815,2025-11-14 23:05:43.835809,2025-11-14 23:05:44.115064,0 days 00:00:00.279255,1191.0241766404542,1535.2676151524372,COMPLETE
1,0.6684504020787094,2025-11-14 23:05:44.115161,2025-11-14 23:05:44.401414,0 days 00:00:00.286253,1135.483819695251,871.4440943389978,COMPLETE
2,0.6658061927077819,2025-11-14 23:05:44.401526,2025-11-14 23:05:44.680309,0 days 00:00:00.278783,1017.5771413240283,1248.285040218243,COMPLETE
3,0.6772950432469661,2025-11-14 23:05:44.680426,2025-11-14 23:05:44.969902,0 days 00:00:00.289476,477.2162674009227,539.1210970664782,COMPLETE
4,0.6715909070147554,2025-11-14 23:05:44.970020,2025-11-14 23:05:45.249506,0 days 00:00:00.279486,804.2900937259116,720.7924490969131,COMPLETE
5,0.6664415797241733,2025-11-14 23:05:45.249618,2025-11-14 23:05:45.528604,0 days 00:00:00.278986,942.5731163284196,1196.467414899542,COMPLETE
6,0.6690126410541052,2025-11-14 23:05:45.528725,2025-11-14 23:05:45.816209,0 days 00:00:00.287484,1130.2939549557084,835.770532157625,COMPLETE
7,0.6705448404475637,2025-11-14 23:05:45.816318,2025-11-14 23:05:46.095198,0 days 00:00:00.278880,317.1400376218014,1540.3872997091207,COMPLETE
8,0.6745333313268476,2025-11-14 23:05:46.095317,2025-11-14 23:05:46.375606,0 days 00:00:00.280289,261.2489929051688,817.8538495724016,COMPLETE
9,0.6658214825488151,2025-11-14 23:05:46.375722,2025-11-14 23:05:46.662292,0 days 00:00:00.286570,981.4388388929434,1338.0752590505044,COMPLETE
10,0.6816359666655067,2025-11-14 23:05:46.662402,2025-11-14 23:05:46.943404,0 days 00:00:00.281002,724.937418180175,366.7039723793441,COMPLETE
11,0.6650577276542539,2025-11-14 23:05:46.943514,2025-11-14 23:05:47.232337,0 days 00:00:00.288823,1145.2758706941568,1266.1361679347522,COMPLETE
12,0.6642393725720807,2025-11-14 23:05:47.232450,2025-11-14 23:05:47.512726,0 days 00:00:00.280276,1197.6883874293223,1586.9267908518827,COMPLETE
13,0.6693616432784637,2025-11-14 23:05:47.512845,2025-11-14 23:05:47.795319,0 days 00:00:00.282474,513.6124458453934,1547.8526449768447,COMPLETE
14,0.6732343559161784,2025-11-14 23:05:47.795438,2025-11-14 23:05:48.083402,0 days 00:00:00.287964,69.20103468823527,1077.8548171069006,COMPLETE
15,0.66691061146564,2025-11-14 23:05:48.083514,2025-11-14 23:05:48.363325,0 days 00:00:00.279811,824.74493429192,1571.108853432495,COMPLETE
16,0.664546741521262,2025-11-14 23:05:48.363439,2025-11-14 23:05:48.643057,0 days 00:00:00.279618,1167.8724202768228,1416.7488324975002,COMPLETE
17,0.6674093408972153,2025-11-14 23:05:48.643172,2025-11-14 23:05:48.952950,0 days 00:00:00.309778,895.770986437717,1054.8997611147074,COMPLETE
18,0.6682288598594041,2025-11-14 23:05:48.953063,2025-11-14 23:05:49.234541,0 days 00:00:00.281478,665.0670123128665,1418.6023244566152,COMPLETE
19,0.6666449962393477,2025-11-14 23:05:49.234653,2025-11-14 23:05:49.520566,0 days 00:00:00.285913,1029.838451861427,1066.9428854616979,COMPLETE
20,0.6885993971236,2025-11-14 23:05:49.520678,2025-11-14 23:05:49.800924,0 days 00:00:00.280246,533.4249269998883,200.1204946273317,COMPLETE
21,0.6644204139514281,2025-11-14 23:05:49.801045,2025-11-14 23:05:50.080981,0 days 00:00:00.279936,1188.7028671239207,1424.1567061583444,COMPLETE
22,0.6650550090164644,2025-11-14 23:05:50.081095,2025-11-14 23:05:50.367983,0 days 00:00:00.286888,1075.9313524515833,1454.7979408632496,COMPLETE
23,0.6642467792655568,2025-11-14 23:05:50.368101,2025-11-14 23:05:50.647779,0 days 00:00:00.279678,1196.4654152980993,1598.786987603493,COMPLETE
24,0.6642419814872882,2025-11-14 23:05:50.647891,2025-11-14 23:05:50.927831,0 days 00:00:00.279940,1197.2326487328087,1591.946737529582,COMPLETE
25,0.6664435744379466,2025-11-14 23:05:50.927951,2025-11-14 23:05:51.215523,0 days 00:00:00.287572,892.0538558568968,1348.2019973130236,COMPLETE
26,0.6659609851758385,2025-11-14 23:05:51.215636,2025-11-14 23:05:51.495093,0 days 00:00:00.279457,1062.7075015950231,1153.2594075938557,COMPLETE
27,0.6649856254382729,2025-11-14 23:05:51.495213,2025-11-14 23:05:51.782861,0 days 00:00:00.287648,1081.4150743244381,1564.384333089485,COMPLETE
28,0.6660376986446884,2025-11-14 23:05:51.782981,2025-11-14 23:05:52.065095,0 days 00:00:00.282114,937.6448765908334,1594.3377792602732,COMPLETE
29,0.6643889479466937,2025-11-14 23:05:52.065213,2025-11-14 23:05:52.346905,0 days 00:00:00.281692,1184.098532520814,1465.0143056628847,COMPLETE
30,0.6668049634794465,2025-11-14 23:05:52.347017,2025-11-14 23:05:52.635073,0 days 00:00:00.288056,850.7387032288112,1312.977216429547,COMPLETE
31,0.6647773209413382,2025-11-14 23:05:52.635186,2025-11-14 23:05:52.915631,0 days 00:00:00.280445,1115.6766298315758,1489.3197198553808,COMPLETE
32,0.6656863726183667,2025-11-14 23:05:52.915751,2025-11-14 23:05:53.207330,0 days 00:00:00.291579,984.4569290393597,1595.911404915053,COMPLETE
33,0.66452414177544,2025-11-14 23:05:53.207447,2025-11-14 23:05:53.494718,0 days 00:00:00.287271,1190.215370811551,1368.6327742649087,COMPLETE
34,0.6653919439755424,2025-11-14 23:05:53.494929,2025-11-14 23:05:53.775549,0 days 00:00:00.280620,1022.9955880340691,1492.7555380607548,COMPLETE
35,0.6723744342789933,2025-11-14 23:05:53.775664,2025-11-14 23:05:54.063965,0 days 00:00:00.288301,1094.7882761609878,669.176445636094,COMPLETE
36,0.6658245874132114,2025-11-14 23:05:54.064078,2025-11-14 23:05:54.371093,0 days 00:00:00.307015,1026.8281990526934,1226.8664530503827,COMPLETE
37,0.668549745250368,2025-11-14 23:05:54.371219,2025-11-14 23:05:54.650899,0 days 00:00:00.279680,774.0637157745257,997.1084798474631,COMPLETE
38,0.6647771540313537,2025-11-14 23:05:54.651013,2025-11-14 23:05:54.938564,0 days 00:00:00.287551,1114.8254171145825,1499.3278218512373,COMPLETE
39,0.6720813942534339,2025-11-14 23:05:54.938688,2025-11-14 23:05:55.217125,0 days 00:00:00.278437,400.40930472203144,939.9837678397564,COMPLETE
40,0.6664303593333581,2025-11-14 23:05:55.217233,2025-11-14 23:05:55.495749,0 days 00:00:00.278516,973.3157578503519,1153.5640046919657,COMPLETE
41,0.664341194500668,2025-11-14 23:05:55.495865,2025-11-14 23:05:55.781996,0 days 00:00:00.286131,1187.3112685770905,1494.4400983787411,COMPLETE
42,0.6646424004019444,2025-11-14 23:05:55.782107,2025-11-14 23:05:56.060656,0 days 00:00:00.278549,1134.7149930211888,1519.9390018866536,COMPLETE
43,0.6647663281813938,2025-11-14 23:05:56.060767,2025-11-14 23:05:56.349657,0 days 00:00:00.288890,1192.5628821724583,1285.1372960442466,COMPLETE
44,0.6647317015355754,2025-11-14 23:05:56.349770,2025-11-14 23:05:56.628937,0 days 00:00:00.279167,1138.6497413157485,1404.4015543597557,COMPLETE
45,0.6651752682920579,2025-11-14 23:05:56.629045,2025-11-14 23:05:56.908661,0 days 00:00:00.279616,1053.860174241297,1508.303908773049,COMPLETE
46,0.670849414748741,2025-11-14 23:05:56.908777,2025-11-14 23:05:57.196518,0 days 00:00:00.287741,172.47927427912919,1598.4146253796305,COMPLETE
47,0.676365727668647,2025-11-14 23:05:57.196633,2025-11-14 23:05:57.477248,0 days 00:00:00.280615,1143.3374487497726,532.9012797681263,COMPLETE
48,0.6644644237656034,2025-11-14 23:05:57.477363,2025-11-14 23:05:57.756224,0 days 00:00:00.278861,1194.8051656279454,1384.4331594359326,COMPLETE
49,0.6659695268941824,2025-11-14 23:05:57.756329,2025-11-14 23:05:58.044091,0 days 00:00:00.287762,943.4685295989483,1529.8455459101,COMPLETE
50,0.6651650813349517,2025-11-14 23:05:58.044199,2025-11-14 23:05:58.323424,0 days 00:00:00.279225,1094.1335080060005,1317.6538137660486,COMPLETE
51,0.6645375480064496,2025-11-14 23:05:58.323540,2025-11-14 23:05:58.612064,0 days 00:00:00.288524,1159.40800665558,1458.9824348898546,COMPLETE
52,0.6646232242011956,2025-11-14 23:05:58.612172,2025-11-14 23:05:58.891428,0 days 00:00:00.279256,1144.8539658665618,1458.9955605490609,COMPLETE
53,0.6642892089534702,2025-11-14 23:05:58.891541,2025-11-14 23:05:59.171267,0 days 00:00:00.279726,1190.5798568383045,1550.2339049223453,COMPLETE
54,0.6651692474361401,2025-11-14 23:05:59.171381,2025-11-14 23:05:59.473939,0 days 00:00:00.302558,1054.28560385214,1537.3744097752601,COMPLETE
55,0.6655920694565424,2025-11-14 23:05:59.474068,2025-11-14 23:05:59.760946,0 days 00:00:00.286878,995.8051179210529,1571.9148428611438,COMPLETE
56,0.6648607577913093,2025-11-14 23:05:59.761062,2025-11-14 23:06:00.040430,0 days 00:00:00.279368,1116.2220500674882,1405.4934384757648,COMPLETE
57,0.668062048370747,2025-11-14 23:06:00.040543,2025-11-14 23:06:00.328020,0 days 00:00:00.287477,681.6862121401791,1547.289060817087,COMPLETE
58,0.6643566708319224,2025-11-14 23:06:00.328140,2025-11-14 23:06:00.608321,0 days 00:00:00.280181,1198.3631877628022,1431.3032852197628,COMPLETE
59,0.6654864353118984,2025-11-14 23:06:00.608428,2025-11-14 23:06:00.895339,0 days 00:00:00.286911,1072.8600669926489,1250.0389043826453,COMPLETE
60,0.6721735723660351,2025-11-14 23:06:00.895445,2025-11-14 23:06:01.173844,0 days 00:00:00.278399,581.960981029023,764.2349317889008,COMPLETE
61,0.664325212088915,2025-11-14 23:06:01.173951,2025-11-14 23:06:01.452067,0 days 00:00:00.278116,1199.4423270252746,1448.2310547247564,COMPLETE
62,0.6645083481646024,2025-11-14 23:06:01.452180,2025-11-14 23:06:01.740460,0 days 00:00:00.288280,1154.6665074555456,1599.3156461620235,COMPLETE
63,0.6644886059318912,2025-11-14 23:06:01.740575,2025-11-14 23:06:02.024243,0 days 00:00:00.283668,1161.7366486936062,1498.1736359111012,COMPLETE
64,0.6650156346510713,2025-11-14 23:06:02.024358,2025-11-14 23:06:02.306997,0 days 00:00:00.282639,1106.048266506942,1352.613306665362,COMPLETE
65,0.6652725640691541,2025-11-14 23:06:02.307118,2025-11-14 23:06:02.596691,0 days 00:00:00.289573,1039.487972070762,1545.521978062102,COMPLETE
66,0.6645585478954408,2025-11-14 23:06:02.596819,2025-11-14 23:06:02.880710,0 days 00:00:00.283891,1154.5283203155072,1466.2550413197769,COMPLETE
67,0.6648981670014118,2025-11-14 23:06:02.880829,2025-11-14 23:06:03.169550,0 days 00:00:00.288721,1094.2856727704802,1549.1598096425173,COMPLETE
68,0.6644069407410174,2025-11-14 23:06:03.169669,2025-11-14 23:06:03.449932,0 days 00:00:00.280263,1188.7027330225615,1432.5941681063819,COMPLETE
69,0.6649001183289555,2025-11-14 23:06:03.450058,2025-11-14 23:06:03.731997,0 days 00:00:00.281939,1118.0228143937868,1375.9405834727322,COMPLETE
70,0.6642772956116151,2025-11-14 23:06:03.732115,2025-11-14 23:06:04.020984,0 days 00:00:00.288869,1198.4967717066806,1494.2761139814943,COMPLETE
71,0.6644776858617483,2025-11-14 23:06:04.021108,2025-11-14 23:06:04.300874,0 days 00:00:00.279766,1164.6066978283477,1489.947630852562,COMPLETE
72,0.6642516745484998,2025-11-14 23:06:04.300987,2025-11-14 23:06:04.581240,0 days 00:00:00.280253,1195.8016902753843,1577.0168682261515,COMPLETE
73,0.6650129993890705,2025-11-14 23:06:04.581356,2025-11-14 23:06:04.869085,0 days 00:00:00.287729,1077.4264937456455,1566.0598068715346,COMPLETE
74,0.6647028101482495,2025-11-14 23:06:04.869198,2025-11-14 23:06:05.149615,0 days 00:00:00.280417,1124.1059587790703,1577.5469979696459,COMPLETE
75,0.6698980044401047,2025-11-14 23:06:05.149729,2025-11-14 23:06:05.438686,0 days 00:00:00.288957,437.22511829420546,1529.4098603476764,COMPLETE
76,0.664316769334959,2025-11-14 23:06:05.438796,2025-11-14 23:06:05.718917,0 days 00:00:00.280121,1197.5397591998546,1462.4485261275734,COMPLETE
77,0.6864848496178807,2025-11-14 23:06:05.719037,2025-11-14 23:06:05.999238,0 days 00:00:00.280201,1154.4038464105868,269.3343770297977,COMPLETE
78,0.6654139904989687,2025-11-14 23:06:05.999348,2025-11-14 23:06:06.287244,0 days 00:00:00.287896,1021.7647640306676,1596.9803214057783,COMPLETE
79,0.6646714139211035,2025-11-14 23:06:06.287352,2025-11-14 23:06:06.567079,0 days 00:00:00.279727,1129.9910424317452,1521.8660859682225,COMPLETE
80,0.6651570493669556,2025-11-14 23:06:06.567189,2025-11-14 23:06:06.848939,0 days 00:00:00.281750,1058.2247043719005,1477.2641400814125,COMPLETE
81,0.6644781825047149,2025-11-14 23:06:06.849043,2025-11-14 23:06:07.136723,0 days 00:00:00.287680,1174.4660847162945,1437.6646778644756,COMPLETE
82,0.6643965111492467,2025-11-14 23:06:07.136838,2025-11-14 23:06:07.416937,0 days 00:00:00.280099,1199.0319559700836,1406.7527867017882,COMPLETE
83,0.6648349562111036,2025-11-14 23:06:07.417049,2025-11-14 23:06:07.705115,0 days 00:00:00.288066,1169.1267167250353,1296.5953728063491,COMPLETE
84,0.6647689722344896,2025-11-14 23:06:07.705222,2025-11-14 23:06:07.984506,0 days 00:00:00.279284,1113.8903111590735,1568.4270282875284,COMPLETE
85,0.6642557508668393,2025-11-14 23:06:07.984615,2025-11-14 23:06:08.263361,0 days 00:00:00.278746,1198.652612927517,1521.1282083048925,COMPLETE
86,0.6649240272625155,2025-11-14 23:06:08.263464,2025-11-14 23:06:08.550631,0 days 00:00:00.287167,1091.1806600829848,1514.010281327763,COMPLETE
87,0.6646182444740389,2025-11-14 23:06:08.550753,2025-11-14 23:06:08.833492,0 days 00:00:00.282739,1137.1507679113245,1556.332204696275,COMPLETE
88,0.677645442108623,2025-11-14 23:06:08.833607,2025-11-14 23:06:09.112583,0 days 00:00:00.278976,305.37742181395504,605.6818472375976,COMPLETE
89,0.6685887652060648,2025-11-14 23:06:09.112695,2025-11-14 23:06:09.398939,0 days 00:00:00.286244,1004.9852939522398,878.6484635544008,COMPLETE
90,0.6644786075342195,2025-11-14 23:06:09.399050,2025-11-14 23:06:09.678140,0 days 00:00:00.279090,1165.6487414574497,1481.5515148957575,COMPLETE
91,0.6643313714991953,2025-11-14 23:06:09.678266,2025-11-14 23:06:09.957162,0 days 00:00:00.278896,1199.0937104881723,1445.2560804610475,COMPLETE
92,0.664446246348296,2025-11-14 23:06:09.957269,2025-11-14 23:06:10.244809,0 days 00:00:00.287540,1166.6850859419537,1518.7145773221541,COMPLETE
93,0.6646287308370165,2025-11-14 23:06:10.244965,2025-11-14 23:06:10.524653,0 days 00:00:00.279688,1135.443249680088,1563.8824980195795,COMPLETE
94,0.6647086021832923,2025-11-14 23:06:10.524763,2025-11-14 23:06:10.811838,0 days 00:00:00.287075,1177.3096724515347,1323.8965872710112,COMPLETE
95,0.6650533083816544,2025-11-14 23:06:10.811951,2025-11-14 23:06:11.092043,0 days 00:00:00.280092,1086.3526708919703,1397.1357487119544,COMPLETE
96,0.6642340310454093,2025-11-14 23:06:11.092150,2025-11-14 23:06:11.370264,0 days 00:00:00.278114,1198.5450660213169,1597.1398350326708,COMPLETE
97,0.664620895321707,2025-11-14 23:06:11.370369,2025-11-14 23:06:11.656480,0 days 00:00:00.286111,1136.912526214085,1588.5616042064698,COMPLETE
98,0.6648337396965739,2025-11-14 23:06:11.656591,2025-11-14 23:06:11.934525,0 days 00:00:00.277934,1104.6825602379968,1521.3169049030855,COMPLETE
99,0.6652478092714952,2025-11-14 23:06:11.934630,2025-11-14 23:06:12.214149,0 days 00:00:00.279519,1043.0867098909366,1549.44445083477,COMPLETE
100,0.6674285504626954,2025-11-14 23:06:12.214253,2025-11-14 23:06:12.502196,0 days 00:00:00.287943,758.837295286437,1490.2416304928156,COMPLETE
101,0.6642271744666729,2025-11-14 23:06:12.502297,2025-11-14 23:06:12.781066,0 days 00:00:00.278769,1199.6809791590379,1599.127084348457,COMPLETE
102,0.6643719084890315,2025-11-14 23:06:12.781178,2025-11-14 23:06:13.067683,0 days 00:00:00.286505,1176.1514507611369,1574.4312481591878,COMPLETE
103,0.664553591875627,2025-11-14 23:06:13.067801,2025-11-14 23:06:13.346704,0 days 00:00:00.278903,1147.932458073894,1537.954930231006,COMPLETE
104,0.6642283289129398,2025-11-14 23:06:13.346807,2025-11-14 23:06:13.626870,0 days 00:00:00.280063,1199.4784845707568,1596.0998848519866,COMPLETE
105,0.6643868962966976,2025-11-14 23:06:13.626983,2025-11-14 23:06:13.932517,0 days 00:00:00.305534,1173.848994210312,1599.7781581751271,COMPLETE
106,0.6647572748483899,2025-11-14 23:06:13.932634,2025-11-14 23:06:14.212686,0 days 00:00:00.280052,1117.4134405162984,1506.5418495354704,COMPLETE
107,0.6709137200257613,2025-11-14 23:06:14.212800,2025-11-14 23:06:14.491118,0 days 00:00:00.278318,179.2299363861656,1566.6833820217732,COMPLETE
108,0.6650809248570112,2025-11-14 23:06:14.491233,2025-11-14 23:06:14.777748,0 days 00:00:00.286515,1067.1732353990058,1539.080284159247,COMPLETE
109,0.6794447682118585,2025-11-14 23:06:14.777861,2025-11-14 23:06:15.062037,0 days 00:00:00.284176,1139.2831281866743,444.9668132626809,COMPLETE
110,0.6643773773650166,2025-11-14 23:06:15.062156,2025-11-14 23:06:15.353107,0 days 00:00:00.290951,1175.2103395672934,1582.5734979957174,COMPLETE
111,0.6643998346700966,2025-11-14 23:06:15.353221,2025-11-14 23:06:15.631006,0 days 00:00:00.277785,1179.1035662372476,1481.913165140108,COMPLETE
112,0.6642373876779947,2025-11-14 23:06:15.631111,2025-11-14 23:06:15.911401,0 days 00:00:00.280290,1197.9960385569223,1597.5213676871379,COMPLETE
113,0.6645371354947034,2025-11-14 23:06:15.911514,2025-11-14 23:06:16.197845,0 days 00:00:00.286331,1150.1423517514536,1598.1112216159463,COMPLETE
114,0.6647387135828747,2025-11-14 23:06:16.197957,2025-11-14 23:06:16.476866,0 days 00:00:00.278909,1118.6545188702053,1542.641391651539,COMPLETE
115,0.6645198368971342,2025-11-14 23:06:16.476974,2025-11-14 23:06:16.756282,0 days 00:00:00.279308,1155.2215374301172,1511.0656091446197,COMPLETE
116,0.664238034535195,2025-11-14 23:06:16.756398,2025-11-14 23:06:17.043344,0 days 00:00:00.286946,1198.548710439155,1562.2706605310184,COMPLETE
117,0.6642427993461547,2025-11-14 23:06:17.043457,2025-11-14 23:06:17.323038,0 days 00:00:00.279581,1197.605394049325,1565.845720790362,COMPLETE
118,0.6648798970332611,2025-11-14 23:06:17.323150,2025-11-14 23:06:17.610260,0 days 00:00:00.287110,1097.2400604754966,1571.4663056873064,COMPLETE
119,0.664255362057491,2025-11-14 23:06:17.610371,2025-11-14 23:06:17.889234,0 days 00:00:00.278863,1195.0622931780106,1598.7935399319485,COMPLETE
120,0.6644880985678624,2025-11-14 23:06:17.889342,2025-11-14 23:06:18.168744,0 days 00:00:00.279402,1157.5202991939568,1573.9626711307483,COMPLETE
121,0.6642623964379814,2025-11-14 23:06:18.168853,2025-11-14 23:06:18.457108,0 days 00:00:00.288255,1193.9181937763517,1599.2598483866927,COMPLETE
122,0.6643520558971349,2025-11-14 23:06:18.457220,2025-11-14 23:06:18.737970,0 days 00:00:00.280750,1179.3632625223845,1595.9468605610239,COMPLETE
123,0.664671461797472,2025-11-14 23:06:18.738084,2025-11-14 23:06:19.017760,0 days 00:00:00.279676,1129.495923999051,1531.6766462431165,COMPLETE
124,0.6642479700650903,2025-11-14 23:06:19.017877,2025-11-14 23:06:19.305705,0 days 00:00:00.287828,1197.188238392811,1555.877722817638,COMPLETE
125,0.6644530963023004,2025-11-14 23:06:19.305818,2025-11-14 23:06:19.584993,0 days 00:00:00.279175,1163.4496358138224,1554.7739755906412,COMPLETE
126,0.6642600491323335,2025-11-14 23:06:19.585103,2025-11-14 23:06:19.873422,0 days 00:00:00.288319,1199.0508288114727,1511.488880941368,COMPLETE
127,0.6642310650797992,2025-11-14 23:06:19.873529,2025-11-14 23:06:20.152807,0 days 00:00:00.279278,1199.9737575359438,1557.0035013416996,COMPLETE
128,0.6645324935780808,2025-11-14 23:06:20.152913,2025-11-14 23:06:20.432498,0 days 00:00:00.279585,1150.640935265773,1558.4488919387131,COMPLETE
129,0.6648445691427297,2025-11-14 23:06:20.432608,2025-11-14 23:06:20.721262,0 days 00:00:00.288654,1106.5426826686512,1474.6173617518232,COMPLETE
130,0.6657224805963409,2025-11-14 23:06:20.721371,2025-11-14 23:06:21.002058,0 days 00:00:00.280687,1172.8070108342342,1119.4095954794666,COMPLETE
131,0.6670131589776465,2025-11-14 23:06:21.002166,2025-11-14 23:06:21.284234,0 days 00:00:00.282068,1197.7610899668953,973.6320068866181,COMPLETE
132,0.6646396564573592,2025-11-14 23:06:21.284350,2025-11-14 23:06:21.573562,0 days 00:00:00.289212,1134.6003691231515,1529.8714752023907,COMPLETE
133,0.6643785249157986,2025-11-14 23:06:21.573682,2025-11-14 23:06:21.856304,0 days 00:00:00.282622,1175.1558863918222,1598.2315833862008,COMPLETE
134,0.6645085074229586,2025-11-14 23:06:21.856466,2025-11-14 23:06:22.146331,0 days 00:00:00.289865,1154.325666118813,1566.980726923605,COMPLETE
135,0.6642396692236803,2025-11-14 23:06:22.146454,2025-11-14 23:06:22.427107,0 days 00:00:00.280653,1199.6415329979147,1539.8769859502156,COMPLETE
136,0.6666218697475124,2025-11-14 23:06:22.427226,2025-11-14 23:06:22.711802,0 days 00:00:00.284576,859.9210122838485,1549.2636267972182,COMPLETE
137,0.6646698504477044,2025-11-14 23:06:22.712053,2025-11-14 23:06:23.059497,0 days 00:00:00.347444,1131.504875329067,1503.9095133501817,COMPLETE
138,0.664446367148571,2025-11-14 23:06:23.059620,2025-11-14 23:06:23.340789,0 days 00:00:00.281169,1174.8902496796632,1460.6145676423212,COMPLETE
139,0.668929424306939,2025-11-14 23:06:23.340906,2025-11-14 23:06:23.622708,0 days 00:00:00.281802,570.8613587567143,1576.0018642422554,COMPLETE
140,0.6645382109135505,2025-11-14 23:06:23.622822,2025-11-14 23:06:23.910239,0 days 00:00:00.287417,1150.0227866279765,1599.6897606560767,COMPLETE
141,0.6642527258060784,2025-11-14 23:06:23.910356,2025-11-14 23:06:24.189740,0 days 00:00:00.279384,1198.356912481722,1529.0597543331555,COMPLETE
142,0.6643487722882164,2025-11-14 23:06:24.189850,2025-11-14 23:06:24.477936,0 days 00:00:00.288086,1181.3080003849896,1539.2524320400576,COMPLETE
143,0.6642397594937186,2025-11-14 23:06:24.478052,2025-11-14 23:06:24.757446,0 days 00:00:00.279394,1198.2639761565902,1562.1704598150477,COMPLETE
144,0.6642333066664449,2025-11-14 23:06:24.757549,2025-11-14 23:06:25.037659,0 days 00:00:00.280110,1199.3585339102683,1561.8917671710813,COMPLETE
145,0.6644358500316735,2025-11-14 23:06:25.037769,2025-11-14 23:06:25.325958,0 days 00:00:00.288189,1165.9178296138246,1568.151292611908,COMPLETE
146,0.6647268078508767,2025-11-14 23:06:25.326076,2025-11-14 23:06:25.608172,0 days 00:00:00.282096,1123.397802207557,1492.7074682944979,COMPLETE
147,0.6645572042211565,2025-11-14 23:06:25.608279,2025-11-14 23:06:25.890280,0 days 00:00:00.282001,1146.8607079009646,1552.0136388159897,COMPLETE
148,0.6650354624649444,2025-11-14 23:06:25.890386,2025-11-14 23:06:26.178143,0 days 00:00:00.287757,1082.774490426967,1428.8213894762494,COMPLETE
