number,value,datetime_start,datetime_complete,duration,params_beta,params_sigma,state
161,0.6824542469352088,2025-11-14 22:59:55.867190,2025-11-14 22:59:56.153318,0 days 00:00:00.286128,295.7808451314786,443.86400321467363,COMPLETE
162,0.6823885263775218,2025-11-14 22:59:56.153435,2025-11-14 22:59:56.433241,0 days 00:00:00.279806,299.9999053018106,443.66684051050345,COMPLETE
163,0.6827830462025934,2025-11-14 22:59:56.433355,2025-11-14 22:59:56.716126,0 days 00:00:00.282771,290.82758362772074,436.89784806185196,COMPLETE
164,0.6826199110722223,2025-11-14 22:59:56.716235,2025-11-14 22:59:57.000234,0 days 00:00:00.283999,285.0903746576188,444.4583865627192,COMPLETE
165,0.682254812767086,2025-11-14 22:59:57.000343,2025-11-14 22:59:57.283958,0 days 00:00:00.283615,295.7714322799414,449.67421779167813,COMPLETE
166,0.6822584994455191,2025-11-14 22:59:57.284061,2025-11-14 22:59:57.563502,0 days 00:00:00.279441,295.1574155643399,449.87319803356405,COMPLETE
167,0.6826004954236611,2025-11-14 22:59:57.563613,2025-11-14 22:59:57.846502,0 days 00:00:00.282889,294.98338379623533,440.040996852132,COMPLETE
168,0.6829569763886579,2025-11-14 22:59:57.846611,2025-11-14 22:59:58.130705,0 days 00:00:00.284094,286.0010083632365,434.39252986709783,COMPLETE
169,0.6825474155284373,2025-11-14 22:59:58.130812,2025-11-14 22:59:58.411287,0 days 00:00:00.280475,278.58110167293813,449.8353916074289,COMPLETE
170,0.6823292597352728,2025-11-14 22:59:58.411388,2025-11-14 22:59:58.696216,0 days 00:00:00.284828,290.93170525977615,449.92412778641153,COMPLETE
171,0.6823424378692508,2025-11-14 22:59:58.696323,2025-11-14 22:59:58.981486,0 days 00:00:00.285163,291.00045613219146,449.5057909973244,COMPLETE
172,0.6825317098422451,2025-11-14 22:59:58.981596,2025-11-14 22:59:59.264190,0 days 00:00:00.282594,295.3582585812496,441.83548019174276,COMPLETE
173,0.6823495467960952,2025-11-14 22:59:59.264327,2025-11-14 22:59:59.550198,0 days 00:00:00.285871,299.914339598992,444.8435761062,COMPLETE
